id,from_account,to_account,amount,timestamp,description
TXN006352,SMURF_MAIN_176,SMURF_DEST_176_5,22790.74,2025-12-24T09:34:12,SUSPICIOUS: Rapid splitting pattern 5
TXN006353,SMURF_MAIN_176,SMURF_DEST_176_6,22790.74,2025-12-24T09:35:12,SUSPICIOUS: Rapid splitting pattern 6
TXN006354,SMURF_MAIN_176,SMURF_DEST_176_7,22790.74,2025-12-24T09:36:12,SUSPICIOUS: Rapid splitting pattern 7
TXN006355,SMURF_MAIN_176,SMURF_DEST_176_8,22790.74,2025-12-24T09:37:12,SUSPICIOUS: Rapid splitting pattern 8
TXN006356,SMURF_MAIN_176,SMURF_DEST_176_9,22790.74,2025-12-24T09:38:12,SUSPICIOUS: Rapid splitting pattern 9
TXN006357,SMURF_MAIN_176,SMURF_DEST_176_10,22790.74,2025-12-24T09:39:12,SUSPICIOUS: Rapid splitting pattern 10
TXN006358,SMURF_MAIN_176,SMURF_DEST_176_11,22790.74,2025-12-24T09:40:12,SUSPICIOUS: Rapid splitting pattern 11
TXN006359,SMURF_MAIN_176,SMURF_DEST_176_12,22790.74,2025-12-24T09:41:12,SUSPICIOUS: Rapid splitting pattern 12
TXN006360,SMURF_MAIN_176,SMURF_DEST_176_13,22790.74,2025-12-24T09:42:12,SUSPICIOUS: Rapid splitting pattern 13
TXN006361,SMURF_MAIN_176,SMURF_DEST_176_14,22790.74,2025-12-24T09:43:12,SUSPICIOUS: Rapid splitting pattern 14
TXN006362,SMURF_MAIN_176,SMURF_DEST_176_15,22790.74,2025-12-24T09:44:12,SUSPICIOUS: Rapid splitting pattern 15
TXN006363,SMURF_MAIN_176,SMURF_DEST_176_16,22790.74,2025-12-24T09:45:12,SUSPICIOUS: Rapid splitting pattern 16
TXN006364,SMURF_MAIN_176,SMURF_DEST_176_17,22790.74,2025-12-24T09:46:12,SUSPICIOUS: Rapid splitting pattern 17
TXN006365,SMURF_MAIN_176,SMURF_DEST_176_18,22790.74,2025-12-24T09:47:12,SUSPICIOUS: Rapid splitting pattern 18
TXN006366,SMURF_DEST_176_0,SMURF_CONS_176,22107.02,2025-12-25T09:29:12,SUSPICIOUS: Consolidation within 72h 0
TXN006367,SMURF_DEST_176_1,SMURF_CONS_176,22107.02,2025-12-25T09:31:12,SUSPICIOUS: Consolidation within 72h 1
TXN006368,SMURF_DEST_176_2,SMURF_CONS_176,22107.02,2025-12-25T09:33:12,SUSPICIOUS: Consolidation within 72h 2
TXN006369,SMURF_DEST_176_3,SMURF_CONS_176,22107.02,2025-12-25T09:35:12,SUSPICIOUS: Consolidation within 72h 3
TXN006370,SMURF_DEST_176_4,SMURF_CONS_176,22107.02,2025-12-25T09:37:12,SUSPICIOUS: Consolidation within 72h 4
TXN006371,SMURF_DEST_176_5,SMURF_CONS_176,22107.02,2025-12-25T09:39:12,SUSPICIOUS: Consolidation within 72h 5
TXN006372,SMURF_DEST_176_6,SMURF_CONS_176,22107.02,2025-12-25T09:41:12,SUSPICIOUS: Consolidation within 72h 6
TXN006373,SMURF_DEST_176_7,SMURF_CONS_176,22107.02,2025-12-25T09:43:12,SUSPICIOUS: Consolidation within 72h 7
TXN006374,SMURF_DEST_176_8,SMURF_CONS_176,22107.02,2025-12-25T09:45:12,SUSPICIOUS: Consolidation within 72h 8
TXN006375,SMURF_DEST_176_9,SMURF_CONS_176,22107.02,2025-12-25T09:47:12,SUSPICIOUS: Consolidation within 72h 9
TXN006376,SMURF_DEST_176_10,SMURF_CONS_176,22107.02,2025-12-25T09:49:12,SUSPICIOUS: Consolidation within 72h 10
TXN006377,SMURF_DEST_176_11,SMURF_CONS_176,22107.02,2025-12-25T09:51:12,SUSPICIOUS: Consolidation within 72h 11
TXN006378,SMURF_DEST_176_12,SMURF_CONS_176,22107.02,2025-12-25T09:53:12,SUSPICIOUS: Consolidation within 72h 12
TXN006379,SMURF_DEST_176_13,SMURF_CONS_176,22107.02,2025-12-25T09:55:12,SUSPICIOUS: Consolidation within 72h 13
TXN006380,SMURF_DEST_176_14,SMURF_CONS_176,22107.02,2025-12-25T09:57:12,SUSPICIOUS: Consolidation within 72h 14
TXN006381,SMURF_DEST_176_15,SMURF_CONS_176,22107.02,2025-12-25T09:59:12,SUSPICIOUS: Consolidation within 72h 15
TXN006382,SMURF_DEST_176_16,SMURF_CONS_176,22107.02,2025-12-25T10:01:12,SUSPICIOUS: Consolidation within 72h 16
TXN006383,SMURF_DEST_176_17,SMURF_CONS_176,22107.02,2025-12-25T10:03:12,SUSPICIOUS: Consolidation within 72h 17
TXN006384,SMURF_DEST_176_18,SMURF_CONS_176,22107.02,2025-12-25T10:05:12,SUSPICIOUS: Consolidation within 72h 18
TXN006385,SMURF_MAIN_177,SMURF_DEST_177_0,14554.91,2025-12-30T23:14:15,SUSPICIOUS: Rapid splitting pattern 0
TXN006386,SMURF_MAIN_177,SMURF_DEST_177_1,14554.91,2025-12-30T23:15:15,SUSPICIOUS: Rapid splitting pattern 1
TXN006387,SMURF_MAIN_177,SMURF_DEST_177_2,14554.91,2025-12-30T23:16:15,SUSPICIOUS: Rapid splitting pattern 2
TXN006388,SMURF_MAIN_177,SMURF_DEST_177_3,14554.91,2025-12-30T23:17:15,SUSPICIOUS: Rapid splitting pattern 3
TXN006389,SMURF_MAIN_177,SMURF_DEST_177_4,14554.91,2025-12-30T23:18:15,SUSPICIOUS: Rapid splitting pattern 4
TXN006390,SMURF_MAIN_177,SMURF_DEST_177_5,14554.91,2025-12-30T23:19:15,SUSPICIOUS: Rapid splitting pattern 5
TXN006391,SMURF_MAIN_177,SMURF_DEST_177_6,14554.91,2025-12-30T23:20:15,SUSPICIOUS: Rapid splitting pattern 6
TXN006392,SMURF_MAIN_177,SMURF_DEST_177_7,14554.91,2025-12-30T23:21:15,SUSPICIOUS: Rapid splitting pattern 7
TXN006393,SMURF_MAIN_177,SMURF_DEST_177_8,14554.91,2025-12-30T23:22:15,SUSPICIOUS: Rapid splitting pattern 8
TXN006394,SMURF_MAIN_177,SMURF_DEST_177_9,14554.91,2025-12-30T23:23:15,SUSPICIOUS: Rapid splitting pattern 9
TXN006395,SMURF_MAIN_177,SMURF_DEST_177_10,14554.91,2025-12-30T23:24:15,SUSPICIOUS: Rapid splitting pattern 10
TXN006396,SMURF_MAIN_177,SMURF_DEST_177_11,14554.91,2025-12-30T23:25:15,SUSPICIOUS: Rapid splitting pattern 11
TXN006397,SMURF_MAIN_177,SMURF_DEST_177_12,14554.91,2025-12-30T23:26:15,SUSPICIOUS: Rapid splitting pattern 12
TXN006398,SMURF_MAIN_177,SMURF_DEST_177_13,14554.91,2025-12-30T23:27:15,SUSPICIOUS: Rapid splitting pattern 13
TXN006399,SMURF_MAIN_177,SMURF_DEST_177_14,14554.91,2025-12-30T23:28:15,SUSPICIOUS: Rapid splitting pattern 14
TXN006400,SMURF_MAIN_177,SMURF_DEST_177_15,14554.91,2025-12-30T23:29:15,SUSPICIOUS: Rapid splitting pattern 15
TXN006401,SMURF_MAIN_177,SMURF_DEST_177_16,14554.91,2025-12-30T23:30:15,SUSPICIOUS: Rapid splitting pattern 16
TXN006402,SMURF_MAIN_177,SMURF_DEST_177_17,14554.91,2025-12-30T23:31:15,SUSPICIOUS: Rapid splitting pattern 17
TXN006403,SMURF_MAIN_177,SMURF_DEST_177_18,14554.91,2025-12-30T23:32:15,SUSPICIOUS: Rapid splitting pattern 18
TXN006404,SMURF_DEST_177_0,SMURF_CONS_177,14118.26,2025-12-31T23:14:15,SUSPICIOUS: Consolidation within 72h 0
TXN006405,SMURF_DEST_177_1,SMURF_CONS_177,14118.26,2025-12-31T23:16:15,SUSPICIOUS: Consolidation within 72h 1
TXN006406,SMURF_DEST_177_2,SMURF_CONS_177,14118.26,2025-12-31T23:18:15,SUSPICIOUS: Consolidation within 72h 2
TXN006407,SMURF_DEST_177_3,SMURF_CONS_177,14118.26,2025-12-31T23:20:15,SUSPICIOUS: Consolidation within 72h 3
TXN006408,SMURF_DEST_177_4,SMURF_CONS_177,14118.26,2025-12-31T23:22:15,SUSPICIOUS: Consolidation within 72h 4
TXN006409,SMURF_DEST_177_5,SMURF_CONS_177,14118.26,2025-12-31T23:24:15,SUSPICIOUS: Consolidation within 72h 5
TXN006410,SMURF_DEST_177_6,SMURF_CONS_177,14118.26,2025-12-31T23:26:15,SUSPICIOUS: Consolidation within 72h 6
TXN006411,SMURF_DEST_177_7,SMURF_CONS_177,14118.26,2025-12-31T23:28:15,SUSPICIOUS: Consolidation within 72h 7
TXN006412,SMURF_DEST_177_8,SMURF_CONS_177,14118.26,2025-12-31T23:30:15,SUSPICIOUS: Consolidation within 72h 8
TXN006413,SMURF_DEST_177_9,SMURF_CONS_177,14118.26,2025-12-31T23:32:15,SUSPICIOUS: Consolidation within 72h 9
TXN006414,SMURF_DEST_177_10,SMURF_CONS_177,14118.26,2025-12-31T23:34:15,SUSPICIOUS: Consolidation within 72h 10
TXN006415,SMURF_DEST_177_11,SMURF_CONS_177,14118.26,2025-12-31T23:36:15,SUSPICIOUS: Consolidation within 72h 11
TXN006416,SMURF_DEST_177_12,SMURF_CONS_177,14118.26,2025-12-31T23:38:15,SUSPICIOUS: Consolidation within 72h 12
TXN006417,SMURF_DEST_177_13,SMURF_CONS_177,14118.26,2025-12-31T23:40:15,SUSPICIOUS: Consolidation within 72h 13
TXN006418,SMURF_DEST_177_14,SMURF_CONS_177,14118.26,2025-12-31T23:42:15,SUSPICIOUS: Consolidation within 72h 14
TXN006419,SMURF_DEST_177_15,SMURF_CONS_177,14118.26,2025-12-31T23:44:15,SUSPICIOUS: Consolidation within 72h 15
TXN006420,SMURF_DEST_177_16,SMURF_CONS_177,14118.26,2025-12-31T23:46:15,SUSPICIOUS: Consolidation within 72h 16
TXN006421,SMURF_DEST_177_17,SMURF_CONS_177,14118.26,2025-12-31T23:48:15,SUSPICIOUS: Consolidation within 72h 17
TXN006422,SMURF_DEST_177_18,SMURF_CONS_177,14118.26,2025-12-31T23:50:15,SUSPICIOUS: Consolidation within 72h 18
TXN006423,SMURF_MAIN_178,SMURF_DEST_178_0,33505.93,2025-12-11T00:14:36,SUSPICIOUS: Rapid splitting pattern 0
TXN006424,SMURF_MAIN_178,SMURF_DEST_178_1,33505.93,2025-12-11T00:15:36,SUSPICIOUS: Rapid splitting pattern 1
TXN006425,SMURF_MAIN_178,SMURF_DEST_178_2,33505.93,2025-12-11T00:16:36,SUSPICIOUS: Rapid splitting pattern 2
TXN006426,SMURF_MAIN_178,SMURF_DEST_178_3,33505.93,2025-12-11T00:17:36,SUSPICIOUS: Rapid splitting pattern 3
TXN006427,SMURF_MAIN_178,SMURF_DEST_178_4,33505.93,2025-12-11T00:18:36,SUSPICIOUS: Rapid splitting pattern 4
TXN006428,SMURF_MAIN_178,SMURF_DEST_178_5,33505.93,2025-12-11T00:19:36,SUSPICIOUS: Rapid splitting pattern 5
TXN006429,SMURF_MAIN_178,SMURF_DEST_178_6,33505.93,2025-12-11T00:20:36,SUSPICIOUS: Rapid splitting pattern 6
TXN006430,SMURF_MAIN_178,SMURF_DEST_178_7,33505.93,2025-12-11T00:21:36,SUSPICIOUS: Rapid splitting pattern 7
TXN006431,SMURF_MAIN_178,SMURF_DEST_178_8,33505.93,2025-12-11T00:22:36,SUSPICIOUS: Rapid splitting pattern 8
TXN006432,SMURF_MAIN_178,SMURF_DEST_178_9,33505.93,2025-12-11T00:23:36,SUSPICIOUS: Rapid splitting pattern 9
TXN006433,SMURF_MAIN_178,SMURF_DEST_178_10,33505.93,2025-12-11T00:24:36,SUSPICIOUS: Rapid splitting pattern 10
TXN006434,SMURF_MAIN_178,SMURF_DEST_178_11,33505.93,2025-12-11T00:25:36,SUSPICIOUS: Rapid splitting pattern 11
TXN006435,SMURF_MAIN_178,SMURF_DEST_178_12,33505.93,2025-12-11T00:26:36,SUSPICIOUS: Rapid splitting pattern 12
TXN006436,SMURF_MAIN_178,SMURF_DEST_178_13,33505.93,2025-12-11T00:27:36,SUSPICIOUS: Rapid splitting pattern 13
TXN006437,SMURF_DEST_178_0,SMURF_CONS_178,32500.75,2025-12-12T00:14:36,SUSPICIOUS: Consolidation within 72h 0
TXN006438,SMURF_DEST_178_1,SMURF_CONS_178,32500.75,2025-12-12T00:16:36,SUSPICIOUS: Consolidation within 72h 1
TXN006439,SMURF_DEST_178_2,SMURF_CONS_178,32500.75,2025-12-12T00:18:36,SUSPICIOUS: Consolidation within 72h 2
TXN006440,SMURF_DEST_178_3,SMURF_CONS_178,32500.75,2025-12-12T00:20:36,SUSPICIOUS: Consolidation within 72h 3
TXN006441,SMURF_DEST_178_4,SMURF_CONS_178,32500.75,2025-12-12T00:22:36,SUSPICIOUS: Consolidation within 72h 4
TXN006442,SMURF_DEST_178_5,SMURF_CONS_178,32500.75,2025-12-12T00:24:36,SUSPICIOUS: Consolidation within 72h 5
TXN006443,SMURF_DEST_178_6,SMURF_CONS_178,32500.75,2025-12-12T00:26:36,SUSPICIOUS: Consolidation within 72h 6
TXN006444,SMURF_DEST_178_7,SMURF_CONS_178,32500.75,2025-12-12T00:28:36,SUSPICIOUS: Consolidation within 72h 7
TXN006445,SMURF_DEST_178_8,SMURF_CONS_178,32500.75,2025-12-12T00:30:36,SUSPICIOUS: Consolidation within 72h 8
TXN006446,SMURF_DEST_178_9,SMURF_CONS_178,32500.75,2025-12-12T00:32:36,SUSPICIOUS: Consolidation within 72h 9
TXN006447,SMURF_DEST_178_10,SMURF_CONS_178,32500.75,2025-12-12T00:34:36,SUSPICIOUS: Consolidation within 72h 10
TXN006448,SMURF_DEST_178_11,SMURF_CONS_178,32500.75,2025-12-12T00:36:36,SUSPICIOUS: Consolidation within 72h 11
TXN006449,SMURF_DEST_178_12,SMURF_CONS_178,32500.75,2025-12-12T00:38:36,SUSPICIOUS: Consolidation within 72h 12
TXN006450,SMURF_DEST_178_13,SMURF_CONS_178,32500.75,2025-12-12T00:40:36,SUSPICIOUS: Consolidation within 72h 13
TXN006451,SMURF_MAIN_179,SMURF_DEST_179_0,13441.69,2025-12-23T16:36:50,SUSPICIOUS: Rapid splitting pattern 0
TXN006452,SMURF_MAIN_179,SMURF_DEST_179_1,13441.69,2025-12-23T16:37:50,SUSPICIOUS: Rapid splitting pattern 1
TXN006453,SMURF_MAIN_179,SMURF_DEST_179_2,13441.69,2025-12-23T16:38:50,SUSPICIOUS: Rapid splitting pattern 2
TXN006454,SMURF_MAIN_179,SMURF_DEST_179_3,13441.69,2025-12-23T16:39:50,SUSPICIOUS: Rapid splitting pattern 3
TXN006455,SMURF_MAIN_179,SMURF_DEST_179_4,13441.69,2025-12-23T16:40:50,SUSPICIOUS: Rapid splitting pattern 4
TXN006456,SMURF_MAIN_179,SMURF_DEST_179_5,13441.69,2025-12-23T16:41:50,SUSPICIOUS: Rapid splitting pattern 5
TXN006457,SMURF_MAIN_179,SMURF_DEST_179_6,13441.69,2025-12-23T16:42:50,SUSPICIOUS: Rapid splitting pattern 6
TXN006458,SMURF_MAIN_179,SMURF_DEST_179_7,13441.69,2025-12-23T16:43:50,SUSPICIOUS: Rapid splitting pattern 7
TXN006459,SMURF_MAIN_179,SMURF_DEST_179_8,13441.69,2025-12-23T16:44:50,SUSPICIOUS: Rapid splitting pattern 8
TXN006460,SMURF_MAIN_179,SMURF_DEST_179_9,13441.69,2025-12-23T16:45:50,SUSPICIOUS: Rapid splitting pattern 9
TXN006461,SMURF_DEST_179_0,SMURF_CONS_179,13038.44,2025-12-24T16:36:50,SUSPICIOUS: Consolidation within 72h 0
TXN006462,SMURF_DEST_179_1,SMURF_CONS_179,13038.44,2025-12-24T16:38:50,SUSPICIOUS: Consolidation within 72h 1
TXN006463,SMURF_DEST_179_2,SMURF_CONS_179,13038.44,2025-12-24T16:40:50,SUSPICIOUS: Consolidation within 72h 2
TXN006464,SMURF_DEST_179_3,SMURF_CONS_179,13038.44,2025-12-24T16:42:50,SUSPICIOUS: Consolidation within 72h 3
TXN006465,SMURF_DEST_179_4,SMURF_CONS_179,13038.44,2025-12-24T16:44:50,SUSPICIOUS: Consolidation within 72h 4
TXN006466,SMURF_DEST_179_5,SMURF_CONS_179,13038.44,2025-12-24T16:46:50,SUSPICIOUS: Consolidation within 72h 5
TXN006467,SMURF_DEST_179_6,SMURF_CONS_179,13038.44,2025-12-24T16:48:50,SUSPICIOUS: Consolidation within 72h 6
TXN006468,SMURF_DEST_179_7,SMURF_CONS_179,13038.44,2025-12-24T16:50:50,SUSPICIOUS: Consolidation within 72h 7
TXN006469,SMURF_DEST_179_8,SMURF_CONS_179,13038.44,2025-12-24T16:52:50,SUSPICIOUS: Consolidation within 72h 8
TXN006470,SMURF_DEST_179_9,SMURF_CONS_179,13038.44,2025-12-24T16:54:50,SUSPICIOUS: Consolidation within 72h 9
TXN006471,SMURF_MAIN_180,SMURF_DEST_180_0,10794.83,2025-12-07T04:03:13,SUSPICIOUS: Rapid splitting pattern 0
TXN006472,SMURF_MAIN_180,SMURF_DEST_180_1,10794.83,2025-12-07T04:04:13,SUSPICIOUS: Rapid splitting pattern 1
TXN006473,SMURF_MAIN_180,SMURF_DEST_180_2,10794.83,2025-12-07T04:05:13,SUSPICIOUS: Rapid splitting pattern 2
TXN006474,SMURF_MAIN_180,SMURF_DEST_180_3,10794.83,2025-12-07T04:06:13,SUSPICIOUS: Rapid splitting pattern 3
TXN006475,SMURF_MAIN_180,SMURF_DEST_180_4,10794.83,2025-12-07T04:07:13,SUSPICIOUS: Rapid splitting pattern 4
TXN006476,SMURF_MAIN_180,SMURF_DEST_180_5,10794.83,2025-12-07T04:08:13,SUSPICIOUS: Rapid splitting pattern 5
TXN006477,SMURF_MAIN_180,SMURF_DEST_180_6,10794.83,2025-12-07T04:09:13,SUSPICIOUS: Rapid splitting pattern 6
TXN006478,SMURF_MAIN_180,SMURF_DEST_180_7,10794.83,2025-12-07T04:10:13,SUSPICIOUS: Rapid splitting pattern 7
TXN006479,SMURF_MAIN_180,SMURF_DEST_180_8,10794.83,2025-12-07T04:11:13,SUSPICIOUS: Rapid splitting pattern 8
TXN006480,SMURF_MAIN_180,SMURF_DEST_180_9,10794.83,2025-12-07T04:12:13,SUSPICIOUS: Rapid splitting pattern 9
TXN006481,SMURF_MAIN_180,SMURF_DEST_180_10,10794.83,2025-12-07T04:13:13,SUSPICIOUS: Rapid splitting pattern 10
TXN006482,SMURF_MAIN_180,SMURF_DEST_180_11,10794.83,2025-12-07T04:14:13,SUSPICIOUS: Rapid splitting pattern 11
TXN006483,SMURF_MAIN_180,SMURF_DEST_180_12,10794.83,2025-12-07T04:15:13,SUSPICIOUS: Rapid splitting pattern 12
TXN006484,SMURF_MAIN_180,SMURF_DEST_180_13,10794.83,2025-12-07T04:16:13,SUSPICIOUS: Rapid splitting pattern 13
TXN006485,SMURF_MAIN_180,SMURF_DEST_180_14,10794.83,2025-12-07T04:17:13,SUSPICIOUS: Rapid splitting pattern 14
TXN006486,SMURF_MAIN_180,SMURF_DEST_180_15,10794.83,2025-12-07T04:18:13,SUSPICIOUS: Rapid splitting pattern 15
TXN006487,SMURF_DEST_180_0,SMURF_CONS_180,10470.99,2025-12-08T04:03:13,SUSPICIOUS: Consolidation within 72h 0
TXN006488,SMURF_DEST_180_1,SMURF_CONS_180,10470.99,2025-12-08T04:05:13,SUSPICIOUS: Consolidation within 72h 1
TXN006489,SMURF_DEST_180_2,SMURF_CONS_180,10470.99,2025-12-08T04:07:13,SUSPICIOUS: Consolidation within 72h 2
TXN006490,SMURF_DEST_180_3,SMURF_CONS_180,10470.99,2025-12-08T04:09:13,SUSPICIOUS: Consolidation within 72h 3
TXN006491,SMURF_DEST_180_4,SMURF_CONS_180,10470.99,2025-12-08T04:11:13,SUSPICIOUS: Consolidation within 72h 4
TXN006492,SMURF_DEST_180_5,SMURF_CONS_180,10470.99,2025-12-08T04:13:13,SUSPICIOUS: Consolidation within 72h 5
TXN006493,SMURF_DEST_180_6,SMURF_CONS_180,10470.99,2025-12-08T04:15:13,SUSPICIOUS: Consolidation within 72h 6
TXN006494,SMURF_DEST_180_7,SMURF_CONS_180,10470.99,2025-12-08T04:17:13,SUSPICIOUS: Consolidation within 72h 7
TXN006495,SMURF_DEST_180_8,SMURF_CONS_180,10470.99,2025-12-08T04:19:13,SUSPICIOUS: Consolidation within 72h 8
TXN006496,SMURF_DEST_180_9,SMURF_CONS_180,10470.99,2025-12-08T04:21:13,SUSPICIOUS: Consolidation within 72h 9
TXN006497,SMURF_DEST_180_10,SMURF_CONS_180,10470.99,2025-12-08T04:23:13,SUSPICIOUS: Consolidation within 72h 10
TXN006498,SMURF_DEST_180_11,SMURF_CONS_180,10470.99,2025-12-08T04:25:13,SUSPICIOUS: Consolidation within 72h 11
TXN006499,SMURF_DEST_180_12,SMURF_CONS_180,10470.99,2025-12-08T04:27:13,SUSPICIOUS: Consolidation within 72h 12
TXN006500,SMURF_DEST_180_13,SMURF_CONS_180,10470.99,2025-12-08T04:29:13,SUSPICIOUS: Consolidation within 72h 13
TXN006501,SMURF_DEST_180_14,SMURF_CONS_180,10470.99,2025-12-08T04:31:13,SUSPICIOUS: Consolidation within 72h 14
TXN006502,SMURF_DEST_180_15,SMURF_CONS_180,10470.99,2025-12-08T04:33:13,SUSPICIOUS: Consolidation within 72h 15
TXN006503,SMURF_MAIN_181,SMURF_DEST_181_0,24935.45,2025-12-08T19:33:21,SUSPICIOUS: Rapid splitting pattern 0
TXN006504,SMURF_MAIN_181,SMURF_DEST_181_1,24935.45,2025-12-08T19:34:21,SUSPICIOUS: Rapid splitting pattern 1
TXN006505,SMURF_MAIN_181,SMURF_DEST_181_2,24935.45,2025-12-08T19:35:21,SUSPICIOUS: Rapid splitting pattern 2
TXN006506,SMURF_MAIN_181,SMURF_DEST_181_3,24935.45,2025-12-08T19:36:21,SUSPICIOUS: Rapid splitting pattern 3
TXN006507,SMURF_MAIN_181,SMURF_DEST_181_4,24935.45,2025-12-08T19:37:21,SUSPICIOUS: Rapid splitting pattern 4
TXN006508,SMURF_MAIN_181,SMURF_DEST_181_5,24935.45,2025-12-08T19:38:21,SUSPICIOUS: Rapid splitting pattern 5
TXN006509,SMURF_MAIN_181,SMURF_DEST_181_6,24935.45,2025-12-08T19:39:21,SUSPICIOUS: Rapid splitting pattern 6
TXN006510,SMURF_MAIN_181,SMURF_DEST_181_7,24935.45,2025-12-08T19:40:21,SUSPICIOUS: Rapid splitting pattern 7
TXN006511,SMURF_MAIN_181,SMURF_DEST_181_8,24935.45,2025-12-08T19:41:21,SUSPICIOUS: Rapid splitting pattern 8
TXN006512,SMURF_MAIN_181,SMURF_DEST_181_9,24935.45,2025-12-08T19:42:21,SUSPICIOUS: Rapid splitting pattern 9
TXN006513,SMURF_MAIN_181,SMURF_DEST_181_10,24935.45,2025-12-08T19:43:21,SUSPICIOUS: Rapid splitting pattern 10
TXN006514,SMURF_MAIN_181,SMURF_DEST_181_11,24935.45,2025-12-08T19:44:21,SUSPICIOUS: Rapid splitting pattern 11
TXN006515,SMURF_MAIN_181,SMURF_DEST_181_12,24935.45,2025-12-08T19:45:21,SUSPICIOUS: Rapid splitting pattern 12
TXN006516,SMURF_MAIN_181,SMURF_DEST_181_13,24935.45,2025-12-08T19:46:21,SUSPICIOUS: Rapid splitting pattern 13
TXN006517,SMURF_MAIN_181,SMURF_DEST_181_14,24935.45,2025-12-08T19:47:21,SUSPICIOUS: Rapid splitting pattern 14
TXN006518,SMURF_MAIN_181,SMURF_DEST_181_15,24935.45,2025-12-08T19:48:21,SUSPICIOUS: Rapid splitting pattern 15
TXN006519,SMURF_MAIN_181,SMURF_DEST_181_16,24935.45,2025-12-08T19:49:21,SUSPICIOUS: Rapid splitting pattern 16
TXN006520,SMURF_MAIN_181,SMURF_DEST_181_17,24935.45,2025-12-08T19:50:21,SUSPICIOUS: Rapid splitting pattern 17
TXN006521,SMURF_MAIN_181,SMURF_DEST_181_18,24935.45,2025-12-08T19:51:21,SUSPICIOUS: Rapid splitting pattern 18
TXN006522,SMURF_MAIN_181,SMURF_DEST_181_19,24935.45,2025-12-08T19:52:21,SUSPICIOUS: Rapid splitting pattern 19
TXN006523,SMURF_DEST_181_0,SMURF_CONS_181,24187.39,2025-12-09T19:33:21,SUSPICIOUS: Consolidation within 72h 0
TXN006524,SMURF_DEST_181_1,SMURF_CONS_181,24187.39,2025-12-09T19:35:21,SUSPICIOUS: Consolidation within 72h 1
TXN006525,SMURF_DEST_181_2,SMURF_CONS_181,24187.39,2025-12-09T19:37:21,SUSPICIOUS: Consolidation within 72h 2
TXN006526,SMURF_DEST_181_3,SMURF_CONS_181,24187.39,2025-12-09T19:39:21,SUSPICIOUS: Consolidation within 72h 3
TXN006527,SMURF_DEST_181_4,SMURF_CONS_181,24187.39,2025-12-09T19:41:21,SUSPICIOUS: Consolidation within 72h 4
TXN006528,SMURF_DEST_181_5,SMURF_CONS_181,24187.39,2025-12-09T19:43:21,SUSPICIOUS: Consolidation within 72h 5
TXN006529,SMURF_DEST_181_6,SMURF_CONS_181,24187.39,2025-12-09T19:45:21,SUSPICIOUS: Consolidation within 72h 6
TXN006530,SMURF_DEST_181_7,SMURF_CONS_181,24187.39,2025-12-09T19:47:21,SUSPICIOUS: Consolidation within 72h 7
TXN006531,SMURF_DEST_181_8,SMURF_CONS_181,24187.39,2025-12-09T19:49:21,SUSPICIOUS: Consolidation within 72h 8
TXN006532,SMURF_DEST_181_9,SMURF_CONS_181,24187.39,2025-12-09T19:51:21,SUSPICIOUS: Consolidation within 72h 9
TXN006533,SMURF_DEST_181_10,SMURF_CONS_181,24187.39,2025-12-09T19:53:21,SUSPICIOUS: Consolidation within 72h 10
TXN006534,SMURF_DEST_181_11,SMURF_CONS_181,24187.39,2025-12-09T19:55:21,SUSPICIOUS: Consolidation within 72h 11
TXN006535,SMURF_DEST_181_12,SMURF_CONS_181,24187.39,2025-12-09T19:57:21,SUSPICIOUS: Consolidation within 72h 12
TXN006536,SMURF_DEST_181_13,SMURF_CONS_181,24187.39,2025-12-09T19:59:21,SUSPICIOUS: Consolidation within 72h 13
TXN006537,SMURF_DEST_181_14,SMURF_CONS_181,24187.39,2025-12-09T20:01:21,SUSPICIOUS: Consolidation within 72h 14
TXN006538,SMURF_DEST_181_15,SMURF_CONS_181,24187.39,2025-12-09T20:03:21,SUSPICIOUS: Consolidation within 72h 15
TXN006539,SMURF_DEST_181_16,SMURF_CONS_181,24187.39,2025-12-09T20:05:21,SUSPICIOUS: Consolidation within 72h 16
TXN006540,SMURF_DEST_181_17,SMURF_CONS_181,24187.39,2025-12-09T20:07:21,SUSPICIOUS: Consolidation within 72h 17
TXN006541,SMURF_DEST_181_18,SMURF_CONS_181,24187.39,2025-12-09T20:09:21,SUSPICIOUS: Consolidation within 72h 18
TXN006542,SMURF_DEST_181_19,SMURF_CONS_181,24187.39,2025-12-09T20:11:21,SUSPICIOUS: Consolidation within 72h 19
TXN006543,SMURF_MAIN_182,SMURF_DEST_182_0,48415.6,2025-12-26T15:50:37,SUSPICIOUS: Rapid splitting pattern 0
TXN006544,SMURF_MAIN_182,SMURF_DEST_182_1,48415.6,2025-12-26T15:51:37,SUSPICIOUS: Rapid splitting pattern 1
TXN006545,SMURF_MAIN_182,SMURF_DEST_182_2,48415.6,2025-12-26T15:52:37,SUSPICIOUS: Rapid splitting pattern 2
TXN006546,SMURF_MAIN_182,SMURF_DEST_182_3,48415.6,2025-12-26T15:53:37,SUSPICIOUS: Rapid splitting pattern 3
TXN006547,SMURF_MAIN_182,SMURF_DEST_182_4,48415.6,2025-12-26T15:54:37,SUSPICIOUS: Rapid splitting pattern 4
